Pole ID,Pole Latitude,Pole Longitude,Pole Type
OUJE OBATAGAMAU PHA147, 49.9240809,-74.8135969,Generic wooden pole
OUJE GINSHAW WAGUMSHI PHA147, 49.9240809,-74.8135969,Generic wooden pole
OUJE OOSHEDTAWK PHA160, 49.9252811,-74.8170353,Generic wooden pole
OUJE KABEESHAGAMAOU PHA160, 49.9252811,-74.8170353,Generic wooden pole
OUJE OOSHEDTAWK PHA164, 49.9256144,-74.8165913,Generic wooden pole
OUJE KABEESHAGAMAOU PHA164, 49.9256144,-74.8165913,Generic wooden pole
OUJE OOSHEDTAWK PHA94, 49.9248165,-74.8178092,Generic wooden pole
OUJE KABEESHAGAMAOU PHA94, 49.9248165,-74.8178092,Generic wooden pole
OUJE OPATACA PHA94, 49.9248165,-74.8178092,Generic wooden pole
OUJE OPATACA PHA84, 49.9256561,-74.8200275,Generic wooden pole
OUJE OPATACA PHA74, 49.9255947,-74.8219414,Generic wooden pole
OUJE OPATACA PHA155, 49.9241098,-74.8169866,Generic wooden pole
OUJE OOSHEDTAWK PHA155, 49.9241098,-74.8169866,Generic wooden pole
OUJE OBATAGAMAU PHA111, 49.9232161,-74.8155198,Generic wooden pole
OUJE OBATAGAMAU PHA117, 49.9232375,-74.8141439,Generic wooden pole
OUJE OBATAGAMAU PHA129, 49.9236991,-74.8124213,Generic wooden pole
OUJE OPATACA PHA101, 49.9230809,-74.8183092,Generic wooden pole
OUJE OBATAGAMAU PHA101, 49.9230809,-74.8183092,Generic wooden pole
OUJE OPATACA PHA93, 49.9240884,-74.8186060,Generic wooden pole
OUJE OPATACA PHC89, 49.9244105,-74.8188161,Generic wooden pole
OUJE OPEMISKA , 49.9239930,-74.8189793,Generic wooden pole
OUJE OPATACA PHA81\\P(service), 49.9248556,-74.8200138,Generic wooden pole
OUJE NADOSTIN PHA73, 49.9248036,-74.8215880,Generic wooden pole
OUJE OPATACA PHA73, 49.9248036,-74.8215880,Generic wooden pole
OUJE OPATACA PHA63, 49.9240898,-74.8228512,Generic wooden pole
OUJE NADOSTIN PHA63, 49.9240898,-74.8228512,Generic wooden pole
OUJE OPATACA PHA20, 49.9235452,-74.8229116,Generic wooden pole
OUJE OPEMISKA PHA20, 49.9235452,-74.8229116,Generic wooden pole
OUJE WASTAWSHKOOTAW PHA16, 49.9228971,-74.8244629,Generic wooden pole
OUJE OPATACA PHA16, 49.9228971,-74.8244629,Generic wooden pole
OUJE NATSTAGMOU PHA16, 49.9228971,-74.8244629,Generic wooden pole
OUJE WASTAWSHKOOTAW PHA2, 49.9228709,-74.8265112,Generic wooden pole
OUJE NATSTAGMOU PHA2, 49.9228709,-74.8265112,Generic wooden pole
OUJE APATSIIWIN PHD XX+2, 49.9249803,-74.8064011,Generic wooden pole
OUJE APATSIIWIN PHD XX+4, 49.9257948,-74.8052883,Generic wooden pole
OUJE SAKIIGUNSHISH MESKINO PHA90, 49.9254602,-74.8190307,Generic wooden pole
OUJE SAKIIGUNSHISH MESKINO PHA372+1, 49.9260305,-74.8190293,Generic wooden pole
OUJE SAKIIGUNSHISH MESKINO PHA372+3, 49.9267251,-74.8180451,Generic wooden pole
OUJE KABEESHAGAMAOU PHA XX, 49.9263286,-74.8172833,Generic wooden pole
OUJE SAKIIGUNSHISH MESKINO PHA XX, 49.9263286,-74.8172833,Generic wooden pole
OUJE KABEESHAGAMAOU PHA XX-1, 49.9260354,-74.8177355,Generic wooden pole
OUJE SAKIIGUNSHISH MESKINO PHA XX-1, 49.9260354,-74.8177355,Generic wooden pole
OUJE SAKIIGUNSHISH MESKINO , 49.9261653,-74.8179412,Generic wooden pole
OUJE SAKIIGUNSHISH MESKINO PHA372+6, 49.9270015,-74.8162886,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA51, 49.0515513,-76.9741715,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA43, 49.0519499,-76.9746579,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA97, 49.0515037,-76.9753739,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA95, 49.0515935,-76.9749855,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA68, 49.0515808,-76.9708197,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA135, 49.0549670,-76.9740690,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA117+1, 49.0513718,-76.9766131,Generic wooden pole
LEBEL SUR QUEVILLON DU PLATEAU PTA44, 49.0507619,-76.9715482,Generic wooden pole
LEBEL SUR QUEVILLON DES MERISIERS PTA73, 49.0529752,-76.9682318,Generic wooden pole
LEBEL SUR QUEVILLON DU PLATEAU PTA73, 49.0529752,-76.9682318,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA68, 49.0554204,-76.9661614,Generic wooden pole
LEBEL SUR QUEVILLON DES BOULEAUX , 49.0537206,-76.9715398,Generic wooden pole
LEBEL SUR QUEVILLON VERNEUIL PTA9, 49.0530136,-76.9724460,Generic wooden pole
LEBEL SUR QUEVILLON DES BOULEAUX PTA9, 49.0530136,-76.9724460,Generic wooden pole
LEBEL SUR QUEVILLON DE LA PLACE-DOUSSIN PTA123, 49.0554425,-76.9697632,Generic wooden pole
LEBEL SUR QUEVILLON DES FRENES PTA123, 49.0554425,-76.9697632,Generic wooden pole
LEBEL SUR QUEVILLON DES FRENES PTA104, 49.0557987,-76.9689437,Generic wooden pole
LEBEL SUR QUEVILLON DES PEUPLIERS PTA105, 49.0563633,-76.9727495,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA75, 49.0571326,-76.9743648,Generic wooden pole
LEBEL SUR QUEVILLON FRANQUET PTA7, 49.0555757,-76.9729783,Generic wooden pole
LEBEL SUR QUEVILLON DES PEUPLIERS PTA7, 49.0555757,-76.9729783,Generic wooden pole
LEBEL SUR QUEVILLON DES ERABLES PTA91, 49.0560961,-76.9795469,Generic wooden pole
LEBEL SUR QUEVILLON TONNANCOURT PTA17, 49.0504896,-76.9763281,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA1002, 49.0505374,-76.9810202,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA168, 49.0506971,-76.9853363,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTD52, 49.0534468,-76.9826927,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA53, 49.0557354,-76.9882851,Generic wooden pole
LEBEL SUR QUEVILLON DES PRUNIERS PTA46, 49.0557129,-76.9860191,Generic wooden pole
LEBEL SUR QUEVILLON DES TREMBLES PTD53, 49.0521816,-76.9830668,Generic wooden pole
LEBEL SUR QUEVILLON INDUSTRIEL PTD53, 49.0521816,-76.9830668,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA79, 49.0492071,-76.9830130,Generic wooden pole
LEBEL SUR QUEVILLON DES CYPRÈS PTA56, 49.0576360,-76.9897230,Generic wooden pole
LEBEL SUR QUEVILLON DES MÉLÈZES PTA56, 49.0576360,-76.9897230,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA56, 49.0576360,-76.9897230,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA192, 49.0537112,-76.9769652,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTD92, 49.0533345,-76.9790251,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA53+3, 49.0524163,-76.9779119,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA107, 49.0525593,-76.9727963,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA91, 49.0521615,-76.9707355,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA67, 49.0509864,-76.9718526,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA64, 49.0517336,-76.9716620,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA56, 49.0518821,-76.9724097,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA53, 49.0514769,-76.9735894,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA45, 49.0519253,-76.9744966,Generic wooden pole
LEBEL SUR QUEVILLON DES PINS PTA83, 49.0510329,-76.9733748,Generic wooden pole
LEBEL SUR QUEVILLON DES PINS PTA93, 49.0512977,-76.9746643,Generic wooden pole
LEBEL SUR QUEVILLON DES PINS PTA97, 49.0513943,-76.9752744,Generic wooden pole
LEBEL SUR QUEVILLON DU PLATEAU PTA45, 49.0499860,-76.9711746,Generic wooden pole
LEBEL SUR QUEVILLON DU PLATEAU PTA61, 49.0513234,-76.9689309,Generic wooden pole
LEBEL SUR QUEVILLON DES MERISIERS PTA61, 49.0537796,-76.9680660,Generic wooden pole
LEBEL SUR QUEVILLON DES BOULEAUX PTA61, 49.0537796,-76.9680660,Generic wooden pole
LEBEL SUR QUEVILLON DES MERISIERS PTA46, 49.0526359,-76.9666592,Generic wooden pole
LEBEL SUR QUEVILLON DES MERISIERS PTD58, 49.0534261,-76.9654266,Generic wooden pole
LEBEL SUR QUEVILLON DES MERISIERS PTD64, 49.0534922,-76.9641105,Generic wooden pole
LEBEL SUR QUEVILLON DES MERISIERS PTD68, 49.0534670,-76.9625435,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA59, 49.0544499,-76.9654409,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA73, 49.0556281,-76.9649471,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA45, 49.0551664,-76.9672078,Generic wooden pole
LEBEL SUR QUEVILLON DES FRENES PTA45, 49.0551664,-76.9672078,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA63, 49.0539401,-76.9674682,Generic wooden pole
LEBEL SUR QUEVILLON DES FRENES PTA63, 49.0539401,-76.9674682,Generic wooden pole
LEBEL SUR QUEVILLON DES BOULEAUX PTA99, 49.0539289,-76.9699872,Generic wooden pole
LEBEL SUR QUEVILLON DE LA PLACE-NOYELLES PTA99, 49.0539289,-76.9699872,Generic wooden pole
LEBEL SUR QUEVILLON DES BOULEAUX PTC49, 49.0528720,-76.9713434,Generic wooden pole
LEBEL SUR QUEVILLON DES BOULEAUX PTA59, 49.0525695,-76.9697556,Generic wooden pole
LEBEL SUR QUEVILLON DES BOULEAUX PTA66, 49.0531429,-76.9691825,Generic wooden pole
LEBEL SUR QUEVILLON DES BOULEAUX PTA58, 49.0531685,-76.9697237,Generic wooden pole
LEBEL SUR QUEVILLON DE LA PLACE-NOYELLES PTD49, 49.0547350,-76.9693237,Generic wooden pole
LEBEL SUR QUEVILLON DES FRENES PTD49, 49.0547350,-76.9693237,Generic wooden pole
LEBEL SUR QUEVILLON DES FRENES PTA72, 49.0552316,-76.9683934,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA95, 49.0563170,-76.9682237,Generic wooden pole
LEBEL SUR QUEVILLON DES FRENES PTA95, 49.0563170,-76.9682237,Generic wooden pole
LEBEL SUR QUEVILLON DES FRENES PTA103, 49.0568620,-76.9688971,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA103, 49.0568620,-76.9688971,Generic wooden pole
LEBEL SUR QUEVILLON DES FRENES PTA125, 49.0572129,-76.9694964,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA125, 49.0572129,-76.9694964,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA117, 49.0578251,-76.9690856,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA104, 49.0573218,-76.9680300,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA116, 49.0565089,-76.9669061,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA105, 49.0578002,-76.9673807,Generic wooden pole
LEBEL SUR QUEVILLON DES ORMES PTA93, 49.0571234,-76.9662977,Generic wooden pole
LEBEL SUR QUEVILLON DES PEUPLIERS PTA73, 49.0574843,-76.9700327,Generic wooden pole
LEBEL SUR QUEVILLON DE LA PLACE-DOUSSIN PTA63, 49.0564924,-76.9705625,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA63, 49.0564924,-76.9705625,Generic wooden pole
LEBEL SUR QUEVILLON DES PEUPLIERS PTA63, 49.0564924,-76.9705625,Generic wooden pole
LEBEL SUR QUEVILLON DE LA PLACE-DOUSSIN PTA55, 49.0558563,-76.9710530,Generic wooden pole
LEBEL SUR QUEVILLON DES PEUPLIERS PTA55, 49.0558563,-76.9710530,Generic wooden pole
LEBEL SUR QUEVILLON SAPINS PTA87, 49.0579326,-76.9716035,Generic wooden pole
LEBEL SUR QUEVILLON DES PEUPLIERS PTA87, 49.0579326,-76.9716035,Generic wooden pole
LEBEL SUR QUEVILLON DES PEUPLIERS PTA82, 49.0571780,-76.9712596,Generic wooden pole
LEBEL SUR QUEVILLON DES PEUPLIERS PTA90, 49.0565029,-76.9717184,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA97, 49.0569773,-76.9723935,Generic wooden pole
LEBEL SUR QUEVILLON DES PEUPLIERS PTA97, 49.0569773,-76.9723935,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA69, 49.0568194,-76.9731934,Generic wooden pole
LEBEL SUR QUEVILLON FRANQUET PTA13, 49.0555945,-76.9737432,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA13, 49.0555945,-76.9737432,Generic wooden pole
LEBEL SUR QUEVILLON FRANQUET PTA135, 49.0551919,-76.9739912,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA135, 49.0551919,-76.9739912,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA107, 49.0580609,-76.9735897,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA81, 49.0566552,-76.9752663,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA62, 49.0564674,-76.9743867,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA60, 49.0561010,-76.9744485,Generic wooden pole
LEBEL SUR QUEVILLON DES ERABLES PTA141, 49.0553643,-76.9761571,Generic wooden pole
LEBEL SUR QUEVILLON DES SAPINS PTA141, 49.0553643,-76.9761571,Generic wooden pole
LEBEL SUR QUEVILLON DES ERABLES PTA55, 49.0560807,-76.9771183,Generic wooden pole
LEBEL SUR QUEVILLON DES ERABLES PTA71, 49.0571267,-76.9785751,Generic wooden pole
LEBEL SUR QUEVILLON DU CHÂTEAU PTA79, 49.0571621,-76.9795135,Generic wooden pole
LEBEL SUR QUEVILLON DES ERABLES PTA79, 49.0571621,-76.9795135,Generic wooden pole
LEBEL SUR QUEVILLON DES ERABLES PTA80, 49.0563507,-76.9788271,Generic wooden pole
LEBEL SUR QUEVILLON DES ERABLES PTA86, 49.0558300,-76.9781342,Generic wooden pole
LEBEL SUR QUEVILLON DES ERABLES PTA109, 49.0548923,-76.9779325,Generic wooden pole
LEBEL SUR QUEVILLON DES CEDRES PTA69, 49.0560581,-76.9807508,Generic wooden pole
LEBEL SUR QUEVILLON DES CEDRES PTA53, 49.0549347,-76.9789956,Generic wooden pole
LEBEL SUR QUEVILLON DES CEDRES PTA79, 49.0563128,-76.9821019,Generic wooden pole
LEBEL SUR QUEVILLON DES CEDRES PTA93, 49.0550387,-76.9818013,Generic wooden pole
LEBEL SUR QUEVILLON DES CEDRES PTA56, 49.0550495,-76.9805703,Generic wooden pole
LEBEL SUR QUEVILLON DES CEDRES PTA62, 49.0552736,-76.9809492,Generic wooden pole
LEBEL SUR QUEVILLON DES CEDRES PTA111, 49.0541218,-76.9802311,Generic wooden pole
LEBEL SUR QUEVILLON DES PINS PTA65, 49.0498223,-76.9739705,Generic wooden pole
LEBEL SUR QUEVILLON DES PINS PTA50, 49.0505917,-76.9748074,Generic wooden pole
LEBEL SUR QUEVILLON DES PINS PTA58, 49.0505053,-76.9742014,Generic wooden pole
LEBEL SUR QUEVILLON TONNANCOURT PTC7, 49.0510622,-76.9771435,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTC7, 49.0510622,-76.9771435,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA111, 49.0512375,-76.9783035,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA1001, 49.0514097,-76.9796718,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA1001, 49.0514097,-76.9796718,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA1009, 49.0500031,-76.9795191,Generic wooden pole
LEBEL SUR QUEVILLON INDUSTRIEL PTA52, 49.0515119,-76.9812710,Generic wooden pole
LEBEL SUR QUEVILLON DES TREMBLES PTA52, 49.0515119,-76.9812710,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA52, 49.0515119,-76.9812710,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA186, 49.0510366,-76.9826041,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA204, 49.0512187,-76.9841001,Generic wooden pole
LEBEL SUR QUEVILLON DES CORMIERS PTA220, 49.0513675,-76.9852881,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA220, 49.0513675,-76.9852881,Generic wooden pole
LEBEL SUR QUEVILLON INDUSTRIEL PTD1117, 49.0518499,-76.9871383,Generic wooden pole
LEBEL SUR QUEVILLON INDUSTRIEL PTD1133, 49.0523439,-76.9912406,Generic wooden pole
LEBEL SUR QUEVILLON INDUSTRIEL PTD1143, 49.0525957,-76.9932464,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA160, 49.0506293,-76.9847311,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA151+1, 49.0506063,-76.9838331,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA143, 49.0504622,-76.9827049,Generic wooden pole
LEBEL SUR QUEVILLON DES CORMIERS PTD1112, 49.0508727,-76.9867322,Generic wooden pole
LEBEL SUR QUEVILLON LEBEL PTD1112, 49.0508727,-76.9867322,Generic wooden pole
LEBEL SUR QUEVILLON LEBEL PTD1112+1, 49.0509158,-76.9877670,Generic wooden pole
LEBEL SUR QUEVILLON INDUSTRIEL PTA1116, 49.0511956,-76.9894267,Generic wooden pole
LEBEL SUR QUEVILLON INDUSTRIEL PTA1120, 49.0514347,-76.9912104,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA116, 49.0500708,-76.9857762,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA132, 49.0492912,-76.9859708,Generic wooden pole
LEBEL SUR QUEVILLON DES BOISÉS PTA316, 49.0475902,-76.9847215,Generic wooden pole
LEBEL SUR QUEVILLON DES BOISÉS PTA336, 49.0465221,-76.9841517,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA129, 49.0495458,-76.9851554,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA121, 49.0499347,-76.9850274,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTD32, 49.0489673,-76.9855328,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA103, 49.0493684,-76.9840174,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA91, 49.0499838,-76.9838125,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA301, 49.0488029,-76.9840602,Generic wooden pole
LEBEL SUR QUEVILLON DES BOISÉS PTA301, 49.0488029,-76.9840602,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA65, 49.0498453,-76.9828808,Generic wooden pole
LEBEL SUR QUEVILLON DES BOISÉS PTA319, 49.0475431,-76.9835924,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA61, 49.0487307,-76.9820850,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA49, 49.0494961,-76.9820315,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA49, 49.0494961,-76.9820315,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA37, 49.0501600,-76.9817799,Generic wooden pole
LEBEL SUR QUEVILLON J.-E.-RIVEST PTA37, 49.0501600,-76.9817799,Generic wooden pole
LEBEL SUR QUEVILLON DES ONDES PTA1015+1, 49.0483382,-76.9800660,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA1014+1, 49.0480775,-76.9823976,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTD1016+1, 49.0469976,-76.9818850,Generic wooden pole
LEBEL SUR QUEVILLON DES BOISÉS PTA349, 49.0459507,-76.9829617,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTD994, 49.0527567,-76.9809307,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTD994, 49.0527567,-76.9809307,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTA55, 49.0546570,-76.9828888,Generic wooden pole
LEBEL SUR QUEVILLON DES POMMIERS PTA55, 49.0546570,-76.9828888,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTA97, 49.0539094,-76.9839370,Generic wooden pole
LEBEL SUR QUEVILLON DES POMMIERS PTA97, 49.0539094,-76.9839370,Generic wooden pole
LEBEL SUR QUEVILLON DES POMMIERS PTA89, 49.0533371,-76.9849861,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTA89, 49.0533371,-76.9849861,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTA54, 49.0535855,-76.9831121,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTA74, 49.0526209,-76.9842729,Generic wooden pole
LEBEL SUR QUEVILLON DES POMMIERS PTA51, 49.0551930,-76.9836599,Generic wooden pole
LEBEL SUR QUEVILLON DES PRUNIERS PTA97, 49.0548684,-76.9855469,Generic wooden pole
LEBEL SUR QUEVILLON DES POMMIERS PTA56, 49.0543678,-76.9847505,Generic wooden pole
LEBEL SUR QUEVILLON DES POMMIERS PTA66, 49.0536167,-76.9858091,Generic wooden pole
LEBEL SUR QUEVILLON DES PRUNIERS PTA55, 49.0559622,-76.9849382,Generic wooden pole
LEBEL SUR QUEVILLON DES PRUNIERS PTA44, 49.0564532,-76.9865437,Generic wooden pole
LEBEL SUR QUEVILLON DES HETRES PTA44, 49.0564532,-76.9865437,Generic wooden pole
LEBEL SUR QUEVILLON DES HETRES PTA95, 49.0558402,-76.9871277,Generic wooden pole
LEBEL SUR QUEVILLON DES PRUNIERS PTA95, 49.0558402,-76.9871277,Generic wooden pole
LEBEL SUR QUEVILLON DES PRUNIERS PTA87, 49.0550854,-76.9882087,Generic wooden pole
LEBEL SUR QUEVILLON DES PRUNIERS PTA58, 49.0553502,-76.9863498,Generic wooden pole
LEBEL SUR QUEVILLON DES PRUNIERS PTA78, 49.0545216,-76.9875029,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTA123, 49.0533951,-76.9876440,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTA125, 49.0536538,-76.9880724,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTA71, 49.0518198,-76.9845154,Generic wooden pole
LEBEL SUR QUEVILLON DES SAULES PTA63, 49.0524379,-76.9832990,Generic wooden pole
LEBEL SUR QUEVILLON DES HETRES PTA45, 49.0567207,-76.9873852,Generic wooden pole
LEBEL SUR QUEVILLON DES MÉLÈZES PTA45, 49.0567207,-76.9873852,Generic wooden pole
LEBEL SUR QUEVILLON DES CYPRÈS PTA44, 49.0569329,-76.9885961,Generic wooden pole
LEBEL SUR QUEVILLON DES MÉLÈZES PTA44, 49.0569329,-76.9885961,Generic wooden pole
LEBEL SUR QUEVILLON DES MÉLÈZES PTA55, 49.0577779,-76.9873520,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA55, 49.0577779,-76.9873520,Generic wooden pole
LEBEL SUR QUEVILLON DES MÉLÈZES PTA65, 49.0585005,-76.9892154,Generic wooden pole
LEBEL SUR QUEVILLON DES MÉLÈZES PTA73, 49.0581434,-76.9909933,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA71+2, 49.0569943,-76.9908044,Generic wooden pole
LEBEL SUR QUEVILLON DES BOULEAUX PTA89, 49.0538165,-76.9686303,Generic wooden pole
LEBEL SUR QUEVILLON DES MERISIERS PTA59, 49.0544716,-76.9641580,Generic wooden pole
LEBEL SUR QUEVILLON DES MERISIERS PTA65, 49.0544384,-76.9630260,Generic wooden pole
LEBEL SUR QUEVILLON DES PINS PTA53, 49.0500442,-76.9750183,Generic wooden pole
LEBEL SUR QUEVILLON INDUSTRIEL PTD1127, 49.0520772,-76.9891245,Generic wooden pole
LEBEL SUR QUEVILLON DES BOISÉS PTA341, 49.0466468,-76.9827708,Generic wooden pole
LEBEL SUR QUEVILLON DES POMMIERS PTA87, 49.0541124,-76.9866167,Generic wooden pole
LEBEL SUR QUEVILLON DU PLATEAU PTA83, 49.0517170,-76.9699389,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA83, 49.0517170,-76.9699389,Generic wooden pole
LEBEL SUR QUEVILLON VERNEUIL PTA129, 49.0528631,-76.9739536,Generic wooden pole
LEBEL SUR QUEVILLON DES EPINETTES PTA129, 49.0528631,-76.9739536,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA129, 49.0528631,-76.9739536,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA141, 49.0550618,-76.9757833,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA141+1, 49.0552028,-76.9763997,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA145, 49.0547450,-76.9771620,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA151, 49.0545706,-76.9783626,Generic wooden pole
LEBEL SUR QUEVILLON DES CEDRES PTA153, 49.0545032,-76.9789565,Generic wooden pole
LEBEL SUR QUEVILLON PRINCIPALE PTA159, 49.0541088,-76.9795694,Generic wooden pole
LEBEL SUR QUEVILLON QUEVILLON PTA1017, 49.0477659,-76.9808941,Generic wooden pole
RADISSON IBERVILLE PDT45, 53.7974987,-77.6226283,Generic wooden pole
RADISSON JOLLIET PTA139, 53.7946875,-77.6224644,Generic wooden pole
RADISSON JAMES PTD30, 53.7931832,-77.6212749,Generic wooden pole
RADISSON JAMES PDT14, 53.7935157,-77.6197308,Generic wooden pole
RADISSON JAMES PDT4, 53.7937006,-77.6188834,Generic wooden pole
RADISSON DES GROSEILLIERS PDT155, 53.7938067,-77.6178862,Generic wooden pole
RADISSON DES GROSEILLIERS PTO161, 53.7932403,-77.6172491,Generic wooden pole
RADISSON DES GROSEILLIERS PTO71, 53.7922308,-77.6167454,Generic wooden pole
RADISSON DES GROSEILLIERS PTD50, 53.7919154,-77.6180986,Generic wooden pole
RADISSON JOLLIET PTO47-3, 53.7916244,-77.6192118,Generic wooden pole
RADISSON DES GROSEILLIERS PTO47-3, 53.7916244,-77.6192118,Generic wooden pole
RADISSON ALBANEL PTO28, 53.7920126,-77.6152752,Generic wooden pole
RADISSON ALBANEL PDT13, 53.7914897,-77.6149610,Generic wooden pole
RADISSON ALBANEL PDT23, 53.7906847,-77.6149353,Generic wooden pole
RADISSON ALBANEL PDT33, 53.7898955,-77.6146515,Generic wooden pole
RADISSON DES GROSEILLIERS PDO95A, 53.7923750,-77.6141213,Generic wooden pole
RADISSON ALBANEL PDT86, 53.7919552,-77.6138106,Generic wooden pole
RADISSON ALBANEL PTO77, 53.7910394,-77.6136657,Generic wooden pole
RADISSON ALBANEL PDT64, 53.7902991,-77.6135584,Generic wooden pole
RADISSON BELLEAU PDT11, 53.7922683,-77.6123740,Generic wooden pole
